Credito,DiffPct,DiffPts,Estrategia,Expiracion,Hora,Lado,Moneyness,P/L,Simbolo,Strikes,precio_actual,score_30min,strikes_GEX,strikes_OI,strikes_Volumen,tendencia_30min,tendencia_corta,total_neg,total_pos,Movimiento_Esperado,Punto_Gravedad,Gamma_Flip,Date
225.0,-0.07,-4.43,VERTICAL,10/22/2025,15:15:31,CALL,ITM P,-218.0,SPX,6695/6700,6695.09,-0.14,"[6700.0, 6690.0]","[6900.0, 6500.0]","[6700.0, 6720.0]",DOWN,DOWN,223,3,12.81,6698.69,6680.0,2025-10-22
315.0,-0.14,-9.43,VERTICAL,10/22/2025,15:20:31,CALL,ITM,-185.0,SPX,6690/6695,6695.22,-0.14,"[6700.0, 6690.0]","[6900.0, 6500.0]","[6700.0, 6720.0]",DOWN,DOWN,212,4,12.39,6698.67,6680.0,2025-10-22
275.0,-0.14,-9.43,VERTICAL,10/22/2025,15:25:31,CALL,ITM,-225.0,SPX,6690/6695,6693.53,-0.14,"[6700.0, 6690.0]","[6900.0, 6500.0]","[6700.0, 6720.0]",DOWN,DOWN,210,7,12.08,6698.67,6675.0,2025-10-22
100.0,-0.57,-38.41,VERTICAL,10/23/2025,10:05:30,PUT,OTM,100.0,SPX,6700/6695,6720.75,0.07,"[6700.0, 6750.0]","[6875.0, 6825.0]","[6750.0, 6755.0]",UP,FLAT,11,108,28.38,6723.48,6705.0,2025-10-23
105.0,-0.64,-43.41,VERTICAL,10/23/2025,10:10:30,PUT,OTM,105.0,SPX,6695/6690,6713.41,0.07,"[6700.0, 6750.0]","[6875.0, 6825.0]","[6750.0, 6755.0]",UP,FLAT,24,114,29.57,6722.77,6695.0,2025-10-23
100.0,-0.72,-48.41,VERTICAL,10/23/2025,10:15:30,PUT,OTM,100.0,SPX,6690/6685,6712.22,0.07,"[6700.0, 6750.0]","[6875.0, 6825.0]","[6750.0, 6755.0]",UP,FLAT,40,118,30.36,6721.51,6695.0,2025-10-23
100.0,-0.79,-53.41,VERTICAL,10/23/2025,10:20:30,PUT,OTM,100.0,SPX,6685/6680,6706.84,0.05,"[6700.0, 6710.0]","[6875.0, 6825.0]","[6750.0, 6755.0]",UP,FLAT,58,120,31.5,6719.9,6690.0,2025-10-23
100.0,-0.64,-43.41,VERTICAL,10/23/2025,10:25:30,PUT,OTM,100.0,SPX,6695/6690,6715.61,0.04,"[6700.0, 6750.0]","[6875.0, 6825.0]","[6750.0, 6755.0]",UP,FLAT,76,122,28.95,6718.76,6700.0,2025-10-23
100.0,-0.64,-43.41,VERTICAL,10/23/2025,10:30:30,PUT,OTM,100.0,SPX,6695/6690,6714.8,0.04,"[6700.0, 6750.0]","[6875.0, 6825.0]","[6750.0, 6755.0]",UP,FLAT,88,129,28.27,6718.53,6695.0,2025-10-23
110.0,-0.57,-38.41,VERTICAL,10/23/2025,10:35:30,PUT,OTM,110.0,SPX,6700/6695,6717.27,0.03,"[6700.0, 6750.0]","[6875.0, 6825.0]","[6750.0, 6755.0]",UP,FLAT,100,137,28.05,6718.1,6700.0,2025-10-23
105.0,-0.5,-33.41,VERTICAL,10/23/2025,10:40:30,PUT,OTM,105.0,SPX,6705/6700,6723.0,0.03,"[6700.0, 6750.0]","[6875.0, 6825.0]","[6750.0, 6755.0]",UP,FLAT,108,129,25.53,6718.36,6705.0,2025-10-23
110.0,-0.5,-33.41,VERTICAL,10/23/2025,10:45:30,PUT,OTM,110.0,SPX,6705/6700,6718.68,0.03,"[6700.0, 6750.0]","[6875.0, 6825.0]","[6750.0, 6755.0]",UP,FLAT,115,122,26.42,6718.56,6700.0,2025-10-23
110.0,-0.42,-28.41,VERTICAL,10/23/2025,10:50:31,PUT,OTM,110.0,SPX,6710/6705,6724.97,0.04,"[6700.0, 6750.0]","[6875.0, 6825.0]","[6750.0, 6720.0]",UP,FLAT,120,117,24.58,6718.94,6705.0,2025-10-23
95.0,-0.57,-38.41,VERTICAL,10/23/2025,10:55:31,PUT,OTM,95.0,SPX,6700/6695,6718.68,0.05,"[6700.0, 6750.0]","[6875.0, 6825.0]","[6750.0, 6720.0]",UP,FLAT,125,111,25.14,6719.12,6700.0,2025-10-23
105.0,-0.42,-28.41,VERTICAL,10/23/2025,11:00:30,PUT,OTM,105.0,SPX,6710/6705,6724.09,0.05,"[6700.0, 6750.0]","[6875.0, 6825.0]","[6750.0, 6720.0]",UP,FLAT,131,98,23.64,6719.08,6705.0,2025-10-23
95.0,-0.5,-33.41,VERTICAL,10/23/2025,11:05:30,PUT,OTM,95.0,SPX,6705/6700,6721.52,0.05,"[6700.0, 6750.0]","[6875.0, 6825.0]","[6750.0, 6720.0]",UP,FLAT,132,100,24.25,6719.18,6705.0,2025-10-23
85.0,-0.5,-33.41,VERTICAL,10/23/2025,11:10:30,PUT,OTM,85.0,SPX,6705/6700,6722.92,0.05,"[6700.0, 6750.0]","[6875.0, 6825.0]","[6750.0, 6720.0]",UP,FLAT,124,107,22.76,6719.33,6705.0,2025-10-23
100.0,-0.5,-33.41,VERTICAL,10/23/2025,11:15:31,PUT,OTM,100.0,SPX,6705/6700,6719.43,0.04,"[6700.0, 6740.0]","[6875.0, 6825.0]","[6750.0, 6720.0]",UP,FLAT,117,109,23.25,6719.22,6700.0,2025-10-23
100.0,-0.57,-38.41,VERTICAL,10/23/2025,11:20:30,PUT,OTM,100.0,SPX,6700/6695,6715.15,0.04,"[6700.0, 6740.0]","[6875.0, 6825.0]","[6750.0, 6720.0]",UP,FLAT,110,109,24.25,6718.94,6700.0,2025-10-23
100.0,-0.5,-33.41,VERTICAL,10/23/2025,11:25:30,PUT,OTM,100.0,SPX,6705/6700,6718.86,0.04,"[6700.0, 6740.0]","[6875.0, 6825.0]","[6750.0, 6720.0]",UP,FLAT,110,110,22.76,6718.65,6700.0,2025-10-23
100.0,-0.42,-28.41,VERTICAL,10/23/2025,11:30:31,PUT,OTM,100.0,SPX,6710/6705,6723.06,0.04,"[6700.0, 6750.0]","[6875.0, 6825.0]","[6750.0, 6720.0]",UP,FLAT,106,112,21.32,6718.64,6705.0,2025-10-23
100.0,-0.42,-28.41,VERTICAL,10/23/2025,11:35:30,PUT,OTM,100.0,SPX,6710/6705,6723.82,0.04,"[6700.0, 6740.0]","[6875.0, 6825.0]","[6750.0, 6720.0]",UP,FLAT,92,116,20.84,6718.91,6705.0,2025-10-23
100.0,-0.5,-33.41,VERTICAL,10/23/2025,11:40:30,PUT,OTM,100.0,SPX,6705/6700,6719.37,0.04,"[6700.0, 6740.0]","[6875.0, 6825.0]","[6750.0, 6720.0]",UP,FLAT,95,114,21.52,6718.79,6700.0,2025-10-23
90.0,-0.64,-43.41,VERTICAL,10/23/2025,11:45:31,PUT,OTM,90.0,SPX,6695/6690,6712.25,0.03,"[6700.0, 6710.0]","[6875.0, 6825.0]","[6750.0, 6720.0]",UP,FLAT,100,105,24.25,6718.55,6695.0,2025-10-23
95.0,-0.5,-33.41,VERTICAL,10/23/2025,11:50:30,PUT,OTM,95.0,SPX,6705/6700,6719.06,0.03,"[6700.0, 6740.0]","[6875.0, 6825.0]","[6750.0, 6720.0]",UP,FLAT,110,92,21.37,6718.28,6700.0,2025-10-23
105.0,-0.35,-23.41,VERTICAL,10/23/2025,11:55:31,PUT,OTM,105.0,SPX,6715/6710,6725.66,0.04,"[6700.0, 6740.0]","[6875.0, 6825.0]","[6750.0, 6720.0]",UP,FLAT,111,88,20.0,6718.36,6710.0,2025-10-23
120.0,-0.35,-23.41,VERTICAL,10/23/2025,12:00:30,PUT,OTM,120.0,SPX,6715/6710,6724.57,0.04,"[6700.0, 6740.0]","[6875.0, 6825.0]","[6750.0, 6720.0]",UP,FLAT,100,97,19.64,6718.67,6705.0,2025-10-23
130.0,-0.27,-18.41,VERTICAL,10/23/2025,12:05:30,PUT,OTM,130.0,SPX,6720/6715,6727.22,0.04,"[6700.0, 6740.0]","[6875.0, 6825.0]","[6750.0, 6720.0]",UP,FLAT,96,98,19.21,6718.93,6710.0,2025-10-23
115.0,-0.27,-18.41,VERTICAL,10/23/2025,12:10:31,PUT,OTM,115.0,SPX,6720/6715,6729.46,0.04,"[6700.0, 6750.0]","[6875.0, 6825.0]","[6750.0, 6720.0]",UP,FLAT,93,99,18.17,6719.43,6710.0,2025-10-23
120.0,-0.2,-13.41,VERTICAL,10/23/2025,12:15:30,PUT,OTM,120.0,SPX,6725/6720,6731.84,0.05,"[6700.0, 6750.0]","[6875.0, 6825.0]","[6750.0, 6720.0]",UP,FLAT,84,109,17.85,6719.94,6715.0,2025-10-23
95.0,-0.27,-18.41,VERTICAL,10/23/2025,12:20:30,PUT,OTM,95.0,SPX,6720/6715,6730.86,0.06,"[6700.0, 6750.0]","[6875.0, 6825.0]","[6750.0, 6720.0]",UP,FLAT,71,124,17.64,6720.42,6715.0,2025-10-23
115.0,-0.27,-18.41,VERTICAL,10/23/2025,12:25:30,PUT,OTM,115.0,SPX,6720/6715,6727.76,0.06,"[6700.0, 6740.0]","[6875.0, 6825.0]","[6750.0, 6720.0]",UP,FLAT,58,133,17.32,6720.71,6710.0,2025-10-23
115.0,-0.27,-18.41,VERTICAL,10/23/2025,12:30:30,PUT,OTM,115.0,SPX,6720/6715,6728.48,0.06,"[6700.0, 6740.0]","[6875.0, 6825.0]","[6750.0, 6720.0]",UP,FLAT,51,137,17.22,6720.89,6710.0,2025-10-23
95.0,-0.27,-18.41,VERTICAL,10/23/2025,12:35:30,PUT,OTM,95.0,SPX,6720/6715,6729.91,0.06,"[6700.0, 6740.0]","[6875.0, 6825.0]","[6750.0, 6720.0]",UP,FLAT,52,140,16.75,6721.19,6710.0,2025-10-23
115.0,-0.2,-13.41,VERTICAL,10/23/2025,12:40:30,PUT,OTM,115.0,SPX,6725/6720,6732.4,0.06,"[6750.0, 6740.0]","[6875.0, 6825.0]","[6750.0, 6720.0]",UP,FLAT,44,147,16.48,6721.52,6715.0,2025-10-23
130.0,-0.12,-8.41,VERTICAL,10/23/2025,12:45:30,PUT,OTM,130.0,SPX,6730/6725,6735.53,0.06,"[6750.0, 6740.0]","[6875.0, 6825.0]","[6750.0, 6730.0]",UP,FLAT,32,157,15.07,6721.97,6720.0,2025-10-23
140.0,-0.12,-8.41,VERTICAL,10/23/2025,12:50:30,PUT,OTM,140.0,SPX,6730/6725,6733.88,0.06,"[6750.0, 6740.0]","[6875.0, 6825.0]","[6750.0, 6730.0]",UP,FLAT,16,172,14.54,6722.43,6715.0,2025-10-23
160.0,-0.05,-3.41,VERTICAL,10/23/2025,12:55:30,PUT,OTM,160.0,SPX,6735/6730,6736.88,0.07,"[6750.0, 6740.0]","[6875.0, 6825.0]","[6750.0, 6730.0]",UP,FLAT,10,177,14.18,6722.95,6720.0,2025-10-23
150.0,-0.05,-3.41,VERTICAL,10/23/2025,13:00:30,PUT,OTM,150.0,SPX,6735/6730,6737.48,0.07,"[6750.0, 6740.0]","[6875.0, 6825.0]","[6750.0, 6730.0]",UP,FLAT,10,179,13.39,6723.48,6720.0,2025-10-23
155.0,-0.05,-3.41,VERTICAL,10/23/2025,13:05:30,PUT,OTM,155.0,SPX,6735/6730,6737.1,0.08,"[6750.0, 6740.0]","[6875.0, 6825.0]","[6750.0, 6730.0]",UP,UP,8,183,13.28,6724.07,6720.0,2025-10-23
105.0,-0.2,-13.41,VERTICAL,10/23/2025,13:10:30,PUT,OTM,105.0,SPX,6725/6720,6732.36,0.08,"[6740.0, 6750.0]","[6875.0, 6825.0]","[6750.0, 6730.0]",UP,UP,6,186,15.86,6724.37,6715.0,2025-10-23
140.0,-0.05,-3.41,VERTICAL,10/23/2025,13:15:31,PUT,OTM,140.0,SPX,6735/6730,6737.51,0.08,"[6750.0, 6740.0]","[6875.0, 6825.0]","[6750.0, 6730.0]",UP,UP,6,191,12.65,6724.79,6720.0,2025-10-23
130.0,-0.12,-8.41,VERTICAL,10/23/2025,13:20:30,PUT,OTM,130.0,SPX,6730/6725,6734.42,0.08,"[6740.0, 6750.0]","[6875.0, 6825.0]","[6750.0, 6730.0]",UP,UP,4,189,13.23,6725.12,6715.0,2025-10-23
145.0,-0.12,-8.41,VERTICAL,10/23/2025,13:25:31,PUT,OTM,145.0,SPX,6730/6725,6733.02,0.08,"[6740.0, 6750.0]","[6875.0, 6825.0]","[6750.0, 6730.0]",UP,UP,2,195,13.28,6725.36,6715.0,2025-10-23
140.0,-0.12,-8.41,VERTICAL,10/23/2025,13:30:30,PUT,OTM,140.0,SPX,6730/6725,6732.44,0.07,"[6740.0, 6700.0]","[6875.0, 6825.0]","[6750.0, 6730.0]",UP,UP,3,199,13.49,6725.49,6715.0,2025-10-23
145.0,-0.05,-3.41,VERTICAL,10/23/2025,13:35:30,PUT,OTM,145.0,SPX,6735/6730,6737.19,0.07,"[6740.0, 6750.0]","[6875.0, 6825.0]","[6750.0, 6730.0]",UP,UP,1,202,12.08,6725.74,6720.0,2025-10-23
215.0,0.1,6.59,VERTICAL,10/23/2025,13:40:31,PUT,ITM,-285.0,SPX,6745/6740,6744.08,0.08,"[6750.0, 6740.0]","[6875.0, 6825.0]","[6750.0, 6730.0]",UP,UP,1,209,11.66,6726.44,6725.0,2025-10-23
195.0,0.1,6.59,VERTICAL,10/23/2025,13:45:30,PUT,ITM,-305.0,SPX,6745/6740,6744.51,0.08,"[6750.0, 6740.0]","[6875.0, 6825.0]","[6750.0, 6730.0]",UP,UP,1,212,10.97,6727.22,6725.0,2025-10-23
210.0,0.1,6.59,VERTICAL,10/23/2025,13:50:30,PUT,ITM,-290.0,SPX,6745/6740,6743.76,0.09,"[6750.0, 6740.0]","[6875.0, 6825.0]","[6750.0, 6730.0]",UP,UP,1,215,11.02,6728.03,6725.0,2025-10-23
185.0,0.1,6.59,VERTICAL,10/23/2025,13:55:31,PUT,ITM,-315.0,SPX,6745/6740,6744.93,0.1,"[6750.0, 6740.0]","[6875.0, 6825.0]","[6750.0, 6730.0]",UP,UP,1,221,10.61,6728.76,6725.0,2025-10-23
165.0,0.1,6.59,VERTICAL,10/23/2025,14:00:30,PUT,ITM,-335.0,SPX,6745/6740,6746.55,0.1,"[6750.0, 6740.0]","[6875.0, 6825.0]","[6750.0, 6730.0]",UP,UP,1,225,10.66,6729.52,6730.0,2025-10-23
185.0,0.1,6.59,VERTICAL,10/23/2025,14:05:30,PUT,ITM,-315.0,SPX,6745/6740,6744.49,0.11,"[6750.0, 6740.0]","[6875.0, 6825.0]","[6750.0, 6730.0]",UP,UP,1,227,10.03,6730.16,6725.0,2025-10-23
190.0,0.1,6.59,VERTICAL,10/23/2025,14:10:30,PUT,ITM,-310.0,SPX,6745/6740,6744.47,0.11,"[6750.0, 6740.0]","[6875.0, 6825.0]","[6750.0, 6740.0]",UP,UP,1,230,9.82,6730.73,6725.0,2025-10-23
290.0,0.17,11.59,VERTICAL,10/23/2025,14:15:31,PUT,ITM,-210.0,SPX,6750/6745,6744.65,0.11,"[6750.0, 6740.0]","[6875.0, 6825.0]","[6750.0, 6740.0]",UP,UP,1,232,9.29,6731.22,6725.0,2025-10-23
290.0,0.17,11.59,VERTICAL,10/23/2025,14:20:31,PUT,ITM,-210.0,SPX,6750/6745,6745.07,0.11,"[6750.0, 6740.0]","[6875.0, 6825.0]","[6750.0, 6740.0]",UP,UP,1,234,8.72,6731.7,6730.0,2025-10-23
255.0,0.17,11.59,VERTICAL,10/23/2025,14:25:30,PUT,ITM,-245.0,SPX,6750/6745,6746.88,0.11,"[6750.0, 6740.0]","[6875.0, 6825.0]","[6750.0, 6740.0]",UP,UP,0,234,8.66,6732.26,6730.0,2025-10-23
227.0,0.17,11.59,VERTICAL,10/23/2025,14:30:31,PUT,ITM,-273.0,SPX,6750/6745,6747.87,0.11,"[6750.0, 6740.0]","[6875.0, 6825.0]","[6750.0, 6740.0]",UP,UP,0,240,8.43,6732.84,6730.0,2025-10-23
260.0,0.17,11.59,VERTICAL,10/23/2025,14:35:31,PUT,ITM,-240.0,SPX,6750/6745,6747.19,0.12,"[6750.0, 6740.0]","[6875.0, 6825.0]","[6750.0, 6740.0]",UP,UP,0,240,8.56,6733.4,6730.0,2025-10-23
233.0,0.17,11.59,VERTICAL,10/23/2025,14:40:30,PUT,ITM,-267.0,SPX,6750/6745,6747.02,0.12,"[6750.0, 6740.0]","[6875.0, 6825.0]","[6750.0, 6740.0]",UP,UP,0,236,8.53,6733.87,6730.0,2025-10-23
247.0,0.17,11.59,VERTICAL,10/23/2025,14:45:30,PUT,ITM,-253.0,SPX,6750/6745,6747.18,0.12,"[6750.0, 6740.0]","[6875.0, 6825.0]","[6750.0, 6740.0]",UP,UP,0,240,8.22,6734.32,6730.0,2025-10-23
365.0,0.25,16.59,VERTICAL,10/23/2025,14:50:31,PUT,ITM,-135.0,SPX,6755/6750,6747.55,0.12,"[6750.0, 6740.0]","[6875.0, 6825.0]","[6750.0, 6740.0]",UP,UP,0,240,7.95,6734.72,6730.0,2025-10-23
330.0,0.25,16.59,VERTICAL,10/23/2025,14:55:31,PUT,ITM,-170.0,SPX,6755/6750,6748.4,0.12,"[6750.0, 6740.0]","[6875.0, 6825.0]","[6750.0, 6740.0]",UP,UP,0,236,8.01,6735.15,6730.0,2025-10-23
330.0,0.25,16.59,VERTICAL,10/23/2025,15:00:30,PUT,ITM,-170.0,SPX,6755/6750,6749.0,0.12,"[6750.0, 6740.0]","[6875.0, 6825.0]","[6750.0, 6740.0]",UP,UP,0,240,7.56,6735.58,6730.0,2025-10-23
375.0,0.25,16.59,VERTICAL,10/23/2025,15:05:30,PUT,ITM,-125.0,SPX,6755/6750,6747.6,0.12,"[6750.0, 6740.0]","[6875.0, 6825.0]","[6750.0, 6740.0]",UP,UP,0,240,7.53,6735.99,6730.0,2025-10-23
380.0,0.25,16.59,VERTICAL,10/23/2025,15:10:31,PUT,ITM,-120.0,SPX,6755/6750,6747.55,0.12,"[6750.0, 6740.0]","[6875.0, 6825.0]","[6750.0, 6740.0]",UP,UP,0,240,6.96,6736.33,6730.0,2025-10-23
345.0,0.25,16.59,VERTICAL,10/23/2025,15:15:31,PUT,ITM,-155.0,SPX,6755/6750,6749.05,0.12,"[6750.0, 6740.0]","[6875.0, 6825.0]","[6750.0, 6740.0]",UP,UP,0,240,6.51,6736.74,6730.0,2025-10-23
360.0,0.25,16.59,VERTICAL,10/23/2025,15:20:31,PUT,ITM,-140.0,SPX,6755/6750,6749.12,0.13,"[6750.0, 6745.0]","[6875.0, 6825.0]","[6750.0, 6740.0]",UP,UP,0,239,6.01,6737.09,6730.0,2025-10-23
405.0,0.25,16.59,VERTICAL,10/23/2025,15:25:31,PUT,ITM,-95.0,SPX,6755/6750,6747.74,0.13,"[6750.0, 6745.0]","[6875.0, 6825.0]","[6750.0, 6740.0]",UP,UP,0,239,6.22,6737.47,6730.0,2025-10-23
95.0,-0.17,-11.73,VERTICAL,10/24/2025,10:05:31,PUT,OTM,95.0,SPX,6780/6775,6796.6,0.16,"[6800.0, 6825.0]","[6825.0, 6880.0]","[6825.0, 6820.0]",UP,FLAT,15,102,25.29,6800.44,6780.0,2025-10-24
75.0,-0.17,-11.73,VERTICAL,10/24/2025,10:10:31,PUT,OTM,75.0,SPX,6780/6775,6800.02,0.16,"[6825.0, 6800.0]","[6825.0, 6880.0]","[6825.0, 6800.0]",UP,FLAT,15,122,23.57,6800.97,6785.0,2025-10-24
80.0,-0.17,-11.73,VERTICAL,10/24/2025,10:15:30,PUT,OTM,80.0,SPX,6780/6775,6798.78,0.16,"[6800.0, 6825.0]","[6825.0, 6880.0]","[6825.0, 6800.0]",UP,FLAT,15,141,23.02,6801.37,6780.0,2025-10-24
90.0,-0.17,-11.73,VERTICAL,10/24/2025,10:20:30,PUT,OTM,90.0,SPX,6780/6775,6796.63,0.16,"[6800.0, 6825.0]","[6825.0, 6880.0]","[6825.0, 6800.0]",UP,FLAT,17,157,23.68,6801.33,6780.0,2025-10-24
90.0,-0.25,-16.73,VERTICAL,10/24/2025,10:25:30,PUT,OTM,90.0,SPX,6775/6770,6793.33,0.16,"[6800.0, 6825.0]","[6825.0, 6880.0]","[6825.0, 6800.0]",UP,FLAT,25,168,23.24,6801.07,6775.0,2025-10-24
95.0,-0.25,-16.73,VERTICAL,10/24/2025,10:30:30,PUT,OTM,95.0,SPX,6775/6770,6790.22,0.16,"[6800.0, 6825.0]","[6825.0, 6880.0]","[6825.0, 6800.0]",UP,FLAT,36,176,24.13,6800.69,6775.0,2025-10-24
100.0,-0.25,-16.73,VERTICAL,10/24/2025,10:35:30,PUT,OTM,100.0,SPX,6775/6770,6789.86,0.16,"[6800.0, 6825.0]","[6825.0, 6880.0]","[6800.0, 6825.0]",UP,FLAT,49,181,23.96,6800.16,6770.0,2025-10-24
95.0,-0.17,-11.73,VERTICAL,10/24/2025,10:40:31,PUT,OTM,95.0,SPX,6780/6775,6793.43,0.15,"[6800.0, 6825.0]","[6825.0, 6880.0]","[6800.0, 6825.0]",UP,FLAT,64,166,22.47,6799.7,6775.0,2025-10-24
100.0,-0.1,-6.73,VERTICAL,10/24/2025,10:45:30,PUT,OTM,100.0,SPX,6785/6780,6797.81,0.15,"[6800.0, 6825.0]","[6825.0, 6880.0]","[6800.0, 6825.0]",UP,FLAT,66,158,20.84,6799.66,6780.0,2025-10-24
90.0,-0.17,-11.73,VERTICAL,10/24/2025,10:50:30,PUT,OTM,90.0,SPX,6780/6775,6795.46,0.15,"[6800.0, 6825.0]","[6825.0, 6880.0]","[6800.0, 6825.0]",UP,FLAT,69,159,21.63,6799.61,6780.0,2025-10-24
90.0,-0.32,-21.73,VERTICAL,10/24/2025,10:55:30,PUT,OTM,90.0,SPX,6770/6765,6788.43,0.15,"[6800.0, 6825.0]","[6825.0, 6880.0]","[6800.0, 6825.0]",UP,FLAT,71,153,23.02,6799.34,6770.0,2025-10-24
95.0,-0.25,-16.73,VERTICAL,10/24/2025,11:00:30,PUT,OTM,95.0,SPX,6775/6770,6790.27,0.15,"[6800.0, 6825.0]","[6825.0, 6880.0]","[6800.0, 6825.0]",UP,FLAT,84,143,22.47,6798.98,6775.0,2025-10-24
85.0,-0.32,-21.73,VERTICAL,10/24/2025,11:05:31,PUT,OTM,85.0,SPX,6770/6765,6789.28,0.15,"[6800.0, 6825.0]","[6825.0, 6880.0]","[6800.0, 6825.0]",UP,FLAT,96,127,22.75,6798.7,6770.0,2025-10-24
95.0,-0.17,-11.73,VERTICAL,10/24/2025,11:10:30,PUT,OTM,95.0,SPX,6780/6775,6793.3,0.15,"[6800.0, 6825.0]","[6825.0, 6880.0]","[6800.0, 6825.0]",UP,FLAT,110,108,20.9,6798.48,6775.0,2025-10-24
95.0,-0.1,-6.73,VERTICAL,10/24/2025,11:15:31,PUT,OTM,95.0,SPX,6785/6780,6797.6,0.14,"[6800.0, 6825.0]","[6825.0, 6880.0]","[6800.0, 6820.0]",UP,FLAT,124,92,19.32,6798.38,6780.0,2025-10-24
100.0,-0.03,-1.73,VERTICAL,10/24/2025,11:20:30,PUT,OTM,100.0,SPX,6790/6785,6800.53,0.14,"[6800.0, 6825.0]","[6825.0, 6880.0]","[6800.0, 6820.0]",UP,FLAT,127,90,19.53,6798.56,6785.0,2025-10-24
110.0,0.05,3.27,VERTICAL,10/24/2025,11:25:31,PUT,ITM P,-217.0,SPX,6795/6790,6805.66,0.14,"[6825.0, 6800.0]","[6825.0, 6880.0]","[6800.0, 6820.0]",UP,FLAT,121,94,18.69,6799.05,6790.0,2025-10-24
105.0,0.05,3.27,VERTICAL,10/24/2025,11:30:30,PUT,ITM P,-222.0,SPX,6795/6790,6805.2,0.15,"[6825.0, 6800.0]","[6825.0, 6880.0]","[6800.0, 6820.0]",UP,FLAT,110,103,18.58,6799.49,6790.0,2025-10-24
110.0,-0.03,-1.73,VERTICAL,10/24/2025,11:35:30,PUT,OTM,110.0,SPX,6790/6785,6800.51,0.15,"[6800.0, 6825.0]","[6825.0, 6880.0]","[6800.0, 6820.0]",UP,FLAT,95,113,19.84,6799.9,6785.0,2025-10-24
90.0,-0.03,-1.73,VERTICAL,10/24/2025,11:40:31,PUT,OTM,90.0,SPX,6790/6785,6802.33,0.15,"[6800.0, 6825.0]","[6825.0, 6880.0]","[6800.0, 6820.0]",UP,FLAT,83,123,19.37,6800.14,6785.0,2025-10-24
100.0,-0.03,-1.73,VERTICAL,10/24/2025,11:45:31,PUT,OTM,100.0,SPX,6790/6785,6799.54,0.15,"[6800.0, 6825.0]","[6825.0, 6880.0]","[6800.0, 6820.0]",UP,FLAT,78,126,19.27,6800.25,6780.0,2025-10-24
90.0,-0.03,-1.73,VERTICAL,10/24/2025,11:50:30,PUT,OTM,90.0,SPX,6790/6785,6801.65,0.14,"[6800.0, 6825.0]","[6825.0, 6880.0]","[6800.0, 6820.0]",UP,FLAT,76,124,18.79,6800.33,6785.0,2025-10-24
100.0,-0.03,-1.73,VERTICAL,10/24/2025,11:55:30,PUT,OTM,100.0,SPX,6790/6785,6801.52,0.14,"[6800.0, 6825.0]","[6825.0, 6880.0]","[6800.0, 6820.0]",UP,FLAT,66,131,18.59,6800.48,6785.0,2025-10-24
110.0,0.05,3.27,VERTICAL,10/24/2025,12:00:30,PUT,ITM P,-217.0,SPX,6795/6790,6803.17,0.14,"[6800.0, 6825.0]","[6825.0, 6880.0]","[6800.0, 6820.0]",UP,FLAT,48,140,16.85,6800.51,6785.0,2025-10-24
110.0,0.05,3.27,VERTICAL,10/24/2025,12:05:31,PUT,ITM P,-217.0,SPX,6795/6790,6803.24,0.14,"[6800.0, 6825.0]","[6825.0, 6880.0]","[6800.0, 6820.0]",UP,FLAT,38,152,16.64,6800.64,6785.0,2025-10-24
105.0,0.05,3.27,VERTICAL,10/24/2025,12:10:30,PUT,ITM P,-222.0,SPX,6795/6790,6803.25,0.14,"[6800.0, 6825.0]","[6825.0, 6880.0]","[6800.0, 6820.0]",UP,FLAT,24,166,16.17,6800.68,6785.0,2025-10-24
130.0,0.12,8.27,VERTICAL,10/24/2025,12:15:30,PUT,ITM,-370.0,SPX,6800/6795,6804.68,0.14,"[6800.0, 6825.0]","[6825.0, 6880.0]","[6800.0, 6820.0]",UP,FLAT,10,178,16.07,6800.78,6785.0,2025-10-24
120.0,0.12,8.27,VERTICAL,10/24/2025,12:20:30,PUT,ITM,-380.0,SPX,6800/6795,6805.77,0.14,"[6825.0, 6800.0]","[6825.0, 6880.0]","[6800.0, 6820.0]",UP,UP,5,180,15.8,6800.88,6790.0,2025-10-24
100.0,0.05,3.27,VERTICAL,10/24/2025,12:25:31,PUT,ITM P,-227.0,SPX,6795/6790,6803.61,0.14,"[6800.0, 6825.0]","[6825.0, 6880.0]","[6800.0, 6820.0]",UP,UP,4,179,15.44,6800.99,6785.0,2025-10-24
120.0,0.05,3.27,VERTICAL,10/24/2025,12:30:31,PUT,ITM P,-207.0,SPX,6795/6790,6801.01,0.14,"[6800.0, 6825.0]","[6825.0, 6880.0]","[6800.0, 6820.0]",UP,UP,5,174,15.91,6800.99,6785.0,2025-10-24
110.0,-0.03,-1.73,VERTICAL,10/24/2025,12:35:30,PUT,OTM,110.0,SPX,6790/6785,6798.64,0.14,"[6800.0, 6825.0]","[6825.0, 6880.0]","[6800.0, 6820.0]",UP,UP,8,167,16.22,6800.96,6780.0,2025-10-24
100.0,-0.03,-1.73,VERTICAL,10/24/2025,12:40:30,PUT,OTM,100.0,SPX,6790/6785,6798.86,0.14,"[6800.0, 6825.0]","[6825.0, 6880.0]","[6800.0, 6820.0]",UP,FLAT,23,154,15.54,6800.88,6780.0,2025-10-24
