Credito,DiffPct_CALL,DiffPct_PUT,DiffPts_CALL,DiffPts_PUT,Estrategia,Expiracion,Hora,Moneyness_CALL,Moneyness_PUT,P/L,Simbolo,Strikes_IC,precio_actual,score_30min,strikes_GEX,strikes_OI,strikes_Volumen,tendencia_30min,tendencia_corta,total_neg,total_pos,Date,Movimiento_Esperado,Punto_Gravedad,Gamma_Flip
105.0,-5.27,-1.33,-277.22,-67.22,IRON CONDOR,04/08/2025,12:15:44,OTM,ITM,-395.0,SPX,5050/5045-5260/5265,5170.25,0.02,"[5150.0, 5100.0]","[5000.0, 5300.0]","[5300.0, 5250.0]",UP,DOWN,236,0,2025-04-08,,,
105.0,-5.09,-0.84,-267.22,-42.22,IRON CONDOR,04/08/2025,12:20:39,OTM,ITM,-395.0,SPX,5025/5020-5250/5255,5151.61,0.02,"[5150.0, 5100.0]","[5000.0, 5300.0]","[5300.0, 5250.0]",UP,DOWN,240,0,2025-04-08,,,
110.0,-4.82,-0.44,-252.22,-22.22,IRON CONDOR,04/08/2025,12:25:45,OTM,ITM,-390.0,SPX,5005/5000-5235/5240,5136.95,0.02,"[5100.0, 5150.0]","[5000.0, 5300.0]","[5300.0, 5250.0]",UP,DOWN,236,0,2025-04-08,,,
110.0,-5.09,-1.14,-267.22,-57.22,IRON CONDOR,04/08/2025,12:30:50,OTM,ITM,-390.0,SPX,5040/5035-5250/5255,5162.0,0.01,"[5150.0, 5100.0]","[5000.0, 5300.0]","[5300.0, 5250.0]",UP,DOWN,240,0,2025-04-08,,,
100.0,-4.82,-0.54,-252.22,-27.22,IRON CONDOR,04/08/2025,12:35:45,OTM,ITM,-400.0,SPX,5010/5005-5235/5240,5135.94,0.01,"[5100.0, 5150.0]","[5000.0, 5300.0]","[5300.0, 5250.0]",UP,DOWN,236,0,2025-04-08,,,
115.0,-4.27,0.56,-222.22,27.78,IRON CONDOR,04/08/2025,12:40:50,OTM,OTM,115.0,SPX,4955/4950-5205/5210,5105.0,-0.0,"[5150.0, 5050.0]","[5000.0, 5300.0]","[5300.0, 5250.0]",DOWN,DOWN,240,0,2025-04-08,,,
115.0,-4.18,0.56,-217.22,27.78,IRON CONDOR,04/08/2025,12:45:45,OTM,OTM,115.0,SPX,4955/4950-5200/5205,5105.09,-0.01,"[5100.0, 5150.0]","[5000.0, 5300.0]","[5300.0, 5250.0]",DOWN,DOWN,236,0,2025-04-08,,,
110.0,-4.54,0.16,-237.22,7.78,IRON CONDOR,04/08/2025,12:50:41,OTM,OTM,110.0,SPX,4975/4970-5220/5225,5116.85,-0.01,"[5100.0, 5150.0]","[5000.0, 5300.0]","[5300.0, 5100.0]",DOWN,DOWN,240,0,2025-04-08,,,
110.0,-4.36,0.16,-227.22,7.78,IRON CONDOR,04/08/2025,12:55:47,OTM,OTM,110.0,SPX,4975/4970-5210/5215,5117.22,-0.02,"[5100.0, 5150.0]","[5000.0, 5300.0]","[5300.0, 5100.0]",DOWN,DOWN,240,0,2025-04-08,,,
110.0,-4.09,0.76,-212.22,37.78,IRON CONDOR,04/08/2025,13:00:40,OTM,OTM,110.0,SPX,4945/4940-5195/5200,5092.76,-0.02,"[5100.0, 5150.0]","[5000.0, 5300.0]","[5100.0, 5300.0]",DOWN,DOWN,240,0,2025-04-08,,,
110.0,-3.99,0.56,-207.22,27.78,IRON CONDOR,04/08/2025,13:05:47,OTM,OTM,110.0,SPX,4955/4950-5190/5195,5097.46,-0.03,"[5050.0, 5100.0]","[5000.0, 5300.0]","[5100.0, 5300.0]",DOWN,DOWN,236,0,2025-04-08,,,
110.0,-3.53,1.28,-182.22,62.78,IRON CONDOR,04/08/2025,13:10:42,OTM,OTM,110.0,SPX,4920/4915-5165/5170,5066.53,-0.03,"[5050.0, 5100.0]","[5000.0, 5300.0]","[5100.0, 5300.0]",DOWN,DOWN,240,0,2025-04-08,,,
110.0,-3.81,0.97,-197.22,47.78,IRON CONDOR,04/08/2025,13:15:49,OTM,OTM,110.0,SPX,4935/4930-5180/5185,5077.84,-0.04,"[5050.0, 5100.0]","[5000.0, 5300.0]","[5100.0, 5300.0]",DOWN,DOWN,236,0,2025-04-08,,,
110.0,-3.62,1.07,-187.22,52.78,IRON CONDOR,04/08/2025,13:20:43,OTM,OTM,110.0,SPX,4930/4925-5170/5175,5068.41,-0.04,"[5050.0, 5100.0]","[5000.0, 5300.0]","[5100.0, 5300.0]",DOWN,DOWN,236,0,2025-04-08,,,
105.0,-3.43,1.28,-177.22,62.78,IRON CONDOR,04/08/2025,13:25:50,OTM,OTM,105.0,SPX,4920/4915-5160/5165,5062.39,-0.05,"[5050.0, 5100.0]","[5000.0, 5300.0]","[5100.0, 5300.0]",DOWN,DOWN,240,0,2025-04-08,,,
105.0,-3.06,1.79,-157.22,87.78,IRON CONDOR,04/08/2025,13:30:45,OTM,OTM,105.0,SPX,4895/4890-5140/5145,5041.71,-0.05,"[5000.0, 5050.0]","[5000.0, 5050.0]","[5100.0, 5250.0]",DOWN,DOWN,236,0,2025-04-08,,,
100.0,-3.43,1.17,-177.22,57.78,IRON CONDOR,04/08/2025,13:35:44,OTM,OTM,100.0,SPX,4925/4920-5160/5165,5064.79,-0.06,"[5050.0, 5100.0]","[5000.0, 5300.0]","[5100.0, 5300.0]",DOWN,DOWN,240,0,2025-04-08,,,
100.0,-3.71,0.76,-192.22,37.78,IRON CONDOR,04/08/2025,13:40:43,OTM,OTM,100.0,SPX,4945/4940-5175/5180,5074.47,-0.05,"[5050.0, 5100.0]","[5000.0, 5300.0]","[5100.0, 5300.0]",DOWN,DOWN,236,0,2025-04-08,,,
110.0,-3.9,0.16,-202.22,7.78,IRON CONDOR,04/08/2025,13:45:40,OTM,OTM,110.0,SPX,4975/4970-5185/5190,5090.91,-0.05,"[5100.0, 5050.0]","[5000.0, 5300.0]","[5100.0, 5000.0]",DOWN,DOWN,240,0,2025-04-08,,,
110.0,-3.43,0.76,-177.22,37.78,IRON CONDOR,04/08/2025,13:50:43,OTM,OTM,110.0,SPX,4945/4940-5160/5165,5071.75,-0.05,"[5050.0, 5100.0]","[5000.0, 5300.0]","[5100.0, 5000.0]",DOWN,DOWN,236,0,2025-04-08,,,
105.0,-3.53,0.46,-182.22,22.78,IRON CONDOR,04/08/2025,13:55:43,OTM,OTM,105.0,SPX,4960/4955-5165/5170,5078.42,-0.05,"[5100.0, 5050.0]","[5000.0, 5300.0]","[5100.0, 5000.0]",DOWN,DOWN,240,0,2025-04-08,,,
105.0,-3.53,0.16,-182.22,7.78,IRON CONDOR,04/08/2025,14:00:41,OTM,OTM,105.0,SPX,4975/4970-5165/5170,5079.96,-0.04,"[5100.0, 5050.0]","[5000.0, 5300.0]","[5100.0, 5000.0]",DOWN,DOWN,240,0,2025-04-08,,,
110.0,-3.25,0.26,-167.22,12.78,IRON CONDOR,04/08/2025,14:05:39,OTM,OTM,110.0,SPX,4970/4965-5150/5155,5072.94,-0.03,"[5050.0, 5100.0]","[5000.0, 5300.0]","[5100.0, 5000.0]",DOWN,DOWN,240,0,2025-04-08,,,
115.0,-2.96,0.46,-152.22,22.78,IRON CONDOR,04/08/2025,14:10:40,OTM,OTM,115.0,SPX,4960/4955-5135/5140,5061.75,-0.03,"[5050.0, 5000.0]","[5000.0, 5300.0]","[5100.0, 5000.0]",DOWN,DOWN,240,0,2025-04-08,,,
115.0,-2.78,0.46,-142.22,22.78,IRON CONDOR,04/08/2025,14:15:49,OTM,OTM,115.0,SPX,4960/4955-5125/5130,5058.25,-0.04,"[5050.0, 5000.0]","[5000.0, 5300.0]","[5100.0, 5000.0]",DOWN,DOWN,240,0,2025-04-08,,,
110.0,-3.06,0.06,-157.22,2.78,IRON CONDOR,04/08/2025,14:20:43,OTM,OTM,110.0,SPX,4980/4975-5140/5145,5072.52,-0.04,"[5100.0, 5050.0]","[5000.0, 5300.0]","[5100.0, 5000.0]",DOWN,DOWN,240,0,2025-04-08,,,
115.0,-2.68,0.26,-137.22,12.78,IRON CONDOR,04/08/2025,14:25:39,OTM,OTM,115.0,SPX,4970/4965-5120/5125,5058.09,-0.04,"[5050.0, 5000.0]","[5000.0, 5300.0]","[5100.0, 5000.0]",DOWN,DOWN,236,0,2025-04-08,,,
125.0,-3.25,-0.34,-167.22,-17.22,IRON CONDOR,04/08/2025,14:30:46,OTM,ITM,-375.0,SPX,5000/4995-5150/5155,5080.17,-0.04,"[5100.0, 5050.0]","[5000.0, 5300.0]","[5100.0, 5200.0]",DOWN,DOWN,236,0,2025-04-08,,,
110.0,-2.49,0.66,-127.22,32.78,IRON CONDOR,04/08/2025,14:35:42,OTM,OTM,110.0,SPX,4950/4945-5110/5115,5041.04,-0.04,"[5000.0, 5050.0]","[5000.0, 5050.0]","[5100.0, 5200.0]",DOWN,DOWN,240,0,2025-04-08,,,
120.0,-2.39,0.56,-122.22,27.78,IRON CONDOR,04/08/2025,14:40:50,OTM,OTM,120.0,SPX,4955/4950-5105/5110,5044.44,-0.04,"[5000.0, 5050.0]","[5000.0, 5050.0]","[5100.0, 5000.0]",DOWN,DOWN,240,0,2025-04-08,,,
110.0,-2.39,0.46,-122.22,22.78,IRON CONDOR,04/08/2025,14:45:49,OTM,OTM,110.0,SPX,4960/4955-5105/5110,5042.62,-0.04,"[5000.0, 5050.0]","[5000.0, 5050.0]","[5100.0, 5000.0]",DOWN,DOWN,236,0,2025-04-08,,,
120.0,-2.49,0.16,-127.22,7.78,IRON CONDOR,04/08/2025,14:50:50,OTM,OTM,120.0,SPX,4975/4970-5110/5115,5053.27,-0.04,"[5050.0, 5000.0]","[5000.0, 5300.0]","[5100.0, 5000.0]",DOWN,DOWN,236,0,2025-04-08,,,
130.0,-2.3,0.26,-117.22,12.78,IRON CONDOR,04/08/2025,14:55:50,OTM,OTM,130.0,SPX,4970/4965-5100/5105,5045.23,-0.04,"[5050.0, 5000.0]","[5000.0, 5050.0]","[5100.0, 5000.0]",DOWN,DOWN,236,0,2025-04-08,,,
120.0,-2.11,0.36,-107.22,17.78,IRON CONDOR,04/08/2025,15:00:40,OTM,OTM,120.0,SPX,4965/4960-5090/5095,5034.99,-0.04,"[5000.0, 5050.0]","[5000.0, 5050.0]","[5100.0, 5000.0]",DOWN,DOWN,236,0,2025-04-08,,,
115.0,-1.72,0.66,-87.22,32.78,IRON CONDOR,04/08/2025,15:05:42,OTM,OTM,115.0,SPX,4950/4945-5070/5075,5018.97,-0.04,"[5000.0, 5050.0]","[5000.0, 5050.0]","[5100.0, 5000.0]",DOWN,DOWN,236,0,2025-04-08,,,
110.0,-1.43,1.28,-72.22,62.78,IRON CONDOR,04/08/2025,15:10:46,OTM,OTM,110.0,SPX,4920/4915-5055/5060,4998.23,-0.04,"[5000.0, 5050.0]","[4750.0, 5000.0]","[5100.0, 5000.0]",DOWN,DOWN,236,0,2025-04-08,,,
115.0,-1.14,1.59,-57.22,77.78,IRON CONDOR,04/08/2025,15:15:46,OTM,OTM,115.0,SPX,4905/4900-5040/5045,4982.55,-0.04,"[5000.0, 4975.0]","[4750.0, 5000.0]","[5100.0, 5000.0]",DOWN,DOWN,240,0,2025-04-08,,,
110.0,-1.04,1.79,-52.22,87.78,IRON CONDOR,04/08/2025,15:20:49,OTM,OTM,110.0,SPX,4895/4890-5035/5040,4976.54,-0.05,"[5000.0, 4975.0]","[4750.0, 5000.0]","[5000.0, 5100.0]",DOWN,DOWN,236,0,2025-04-08,,,
130.0,-1.23,1.28,-62.22,62.78,IRON CONDOR,04/08/2025,15:25:39,OTM,OTM,130.0,SPX,4920/4915-5045/5050,4991.37,-0.06,"[5000.0, 4975.0]","[4750.0, 5000.0]","[5000.0, 5100.0]",DOWN,DOWN,236,0,2025-04-08,,,
120.0,4.94,12.98,256.9,626.9,IRON CONDOR,04/09/2025,10:05:44,ITM,OTM,-380.0,SPX,4830/4825-5200/5205,5023.03,0.05,"[5000.0, 5125.0]","[5000.0, 5125.0]","[4900.0, 4880.0]",UP,FLAT,31,85,2025-04-09,,,
120.0,5.24,13.45,271.9,646.9,IRON CONDOR,04/09/2025,10:10:42,ITM,OTM,-380.0,SPX,4810/4805-5185/5190,5011.97,0.04,"[5000.0, 5125.0]","[5000.0, 5125.0]","[4900.0, 4880.0]",UP,FLAT,44,91,2025-04-09,,,
110.0,5.45,13.69,281.9,656.9,IRON CONDOR,04/09/2025,10:15:41,ITM,OTM,-390.0,SPX,4800/4795-5175/5180,4996.89,0.03,"[5000.0, 5125.0]","[5000.0, 5125.0]","[4900.0, 4880.0]",UP,FLAT,58,97,2025-04-09,,,
110.0,5.45,13.33,281.9,641.9,IRON CONDOR,04/09/2025,10:20:50,ITM,OTM,-390.0,SPX,4815/4810-5175/5180,5006.64,0.03,"[5000.0, 5125.0]","[5000.0, 5125.0]","[4900.0, 5000.0]",UP,FLAT,76,98,2025-04-09,,,
115.0,5.55,13.33,286.9,641.9,IRON CONDOR,04/09/2025,10:25:49,ITM,OTM,-385.0,SPX,4815/4810-5170/5175,5006.28,0.02,"[5000.0, 5125.0]","[5000.0, 5125.0]","[4900.0, 5000.0]",UP,FLAT,84,110,2025-04-09,,,
120.0,5.55,13.1,286.9,631.9,IRON CONDOR,04/09/2025,10:30:49,ITM,OTM,-380.0,SPX,4825/4820-5170/5175,5006.61,0.02,"[5000.0, 5125.0]","[5000.0, 5125.0]","[4900.0, 5000.0]",UP,FLAT,94,119,2025-04-09,,,
110.0,5.24,12.51,271.9,606.9,IRON CONDOR,04/09/2025,10:35:46,ITM,OTM,-390.0,SPX,4850/4845-5185/5190,5025.18,0.02,"[5000.0, 5100.0]","[5000.0, 5125.0]","[4900.0, 5000.0]",UP,FLAT,94,139,2025-04-09,,,
115.0,5.86,13.21,301.9,636.9,IRON CONDOR,04/09/2025,10:40:44,ITM,OTM,-385.0,SPX,4820/4815-5155/5160,4997.79,0.02,"[5000.0, 5125.0]","[5000.0, 5125.0]","[4900.0, 5000.0]",UP,FLAT,86,147,2025-04-09,,,
110.0,5.96,13.21,306.9,636.9,IRON CONDOR,04/09/2025,10:45:42,ITM,OTM,-390.0,SPX,4820/4815-5150/5155,4996.11,0.03,"[5000.0, 5125.0]","[5000.0, 5125.0]","[4900.0, 5000.0]",UP,FLAT,102,134,2025-04-09,,,
120.0,6.17,13.33,316.9,641.9,IRON CONDOR,04/09/2025,10:50:41,ITM,OTM,-380.0,SPX,4815/4810-5140/5145,4984.52,0.02,"[5000.0, 5125.0]","[5000.0, 5125.0]","[4900.0, 5000.0]",UP,FLAT,97,135,2025-04-09,,,
105.0,6.48,13.8,331.9,661.9,IRON CONDOR,04/09/2025,10:55:48,ITM,OTM,-395.0,SPX,4795/4790-5125/5130,4965.64,0.02,"[5000.0, 5125.0]","[5000.0, 5125.0]","[4900.0, 5000.0]",UP,FLAT,117,119,2025-04-09,,,
115.0,6.68,14.04,341.9,671.9,IRON CONDOR,04/09/2025,11:00:46,ITM,OTM,-385.0,SPX,4785/4780-5115/5120,4955.26,0.01,"[5000.0, 4900.0]","[5000.0, 5125.0]","[4900.0, 5000.0]",UP,FLAT,136,96,2025-04-09,,,
115.0,6.68,13.69,341.9,656.9,IRON CONDOR,04/09/2025,11:05:44,ITM,OTM,-385.0,SPX,4800/4795-5115/5120,4977.91,-0.0,"[5000.0, 5125.0]","[5000.0, 5125.0]","[4900.0, 5000.0]",DOWN,FLAT,154,78,2025-04-09,,,
110.0,6.48,13.45,331.9,646.9,IRON CONDOR,04/09/2025,11:10:41,ITM,OTM,-390.0,SPX,4810/4805-5125/5130,4987.42,-0.0,"[5000.0, 5125.0]","[5000.0, 5125.0]","[4900.0, 5000.0]",DOWN,FLAT,159,74,2025-04-09,,,
115.0,6.17,12.75,316.9,616.9,IRON CONDOR,04/09/2025,11:15:49,ITM,OTM,-385.0,SPX,4840/4835-5140/5145,5000.06,0.0,"[5000.0, 5125.0]","[5000.0, 5125.0]","[4900.0, 5000.0]",UP,FLAT,164,73,2025-04-09,,,
110.0,5.96,12.63,306.9,611.9,IRON CONDOR,04/09/2025,11:20:46,ITM,OTM,-390.0,SPX,4845/4840-5150/5155,5003.5,0.01,"[5000.0, 5125.0]","[5000.0, 5125.0]","[4900.0, 5000.0]",UP,FLAT,150,83,2025-04-09,,,
105.0,5.86,12.51,301.9,606.9,IRON CONDOR,04/09/2025,11:25:44,ITM,OTM,-395.0,SPX,4850/4845-5155/5160,5010.81,0.01,"[5000.0, 5125.0]","[5000.0, 5125.0]","[5000.0, 4900.0]",UP,FLAT,142,91,2025-04-09,,,
105.0,5.96,12.63,306.9,611.9,IRON CONDOR,04/09/2025,11:30:41,ITM,OTM,-395.0,SPX,4845/4840-5150/5155,5003.45,0.02,"[5000.0, 5125.0]","[5000.0, 5125.0]","[5000.0, 4900.0]",UP,FLAT,132,102,2025-04-09,,,
90.0,6.27,13.1,321.9,631.9,IRON CONDOR,04/09/2025,11:35:49,ITM,OTM,-410.0,SPX,4825/4820-5135/5140,4984.19,0.02,"[5000.0, 5125.0]","[5000.0, 5125.0]","[5000.0, 4900.0]",UP,FLAT,139,98,2025-04-09,,,
110.0,6.48,13.1,331.9,631.9,IRON CONDOR,04/09/2025,11:40:47,ITM,OTM,-390.0,SPX,4825/4820-5125/5130,4980.29,0.02,"[5000.0, 5125.0]","[5000.0, 5125.0]","[5000.0, 4900.0]",UP,FLAT,153,80,2025-04-09,,,
105.0,6.58,13.1,336.9,631.9,IRON CONDOR,04/09/2025,11:45:46,ITM,OTM,-395.0,SPX,4825/4820-5120/5125,4976.7,0.02,"[5000.0, 4900.0]","[5000.0, 5125.0]","[5000.0, 4900.0]",UP,FLAT,155,79,2025-04-09,,,
105.0,6.17,12.63,316.9,611.9,IRON CONDOR,04/09/2025,11:50:46,ITM,OTM,-395.0,SPX,4845/4840-5140/5145,4996.32,0.02,"[5000.0, 5125.0]","[5000.0, 5125.0]","[4900.0, 5000.0]",UP,FLAT,154,78,2025-04-09,,,
105.0,6.58,12.86,336.9,621.9,IRON CONDOR,04/09/2025,11:55:46,ITM,OTM,-395.0,SPX,4835/4830-5120/5125,4981.95,0.02,"[5000.0, 5125.0]","[5000.0, 5125.0]","[4900.0, 5000.0]",UP,FLAT,150,82,2025-04-09,,,
105.0,6.79,13.1,346.9,631.9,IRON CONDOR,04/09/2025,12:00:45,ITM,OTM,-395.0,SPX,4825/4820-5110/5115,4971.6,0.01,"[5000.0, 4900.0]","[5000.0, 5125.0]","[4900.0, 5000.0]",UP,FLAT,154,82,2025-04-09,,,
100.0,6.58,12.86,336.9,621.9,IRON CONDOR,04/09/2025,12:05:44,ITM,OTM,-400.0,SPX,4835/4830-5120/5125,4981.78,0.01,"[5000.0, 4900.0]","[5000.0, 5125.0]","[5000.0, 4900.0]",UP,FLAT,154,82,2025-04-09,,,
110.0,6.27,12.17,321.9,591.9,IRON CONDOR,04/09/2025,12:10:47,ITM,OTM,-390.0,SPX,4865/4860-5135/5140,4998.69,0.0,"[5000.0, 5125.0]","[5000.0, 5125.0]","[5000.0, 4900.0]",UP,FLAT,151,81,2025-04-09,,,
105.0,5.75,11.82,296.9,576.9,IRON CONDOR,04/09/2025,12:15:43,ITM,OTM,-395.0,SPX,4880/4875-5160/5165,5019.52,0.01,"[5000.0, 5100.0]","[5000.0, 5125.0]","[5000.0, 4900.0]",UP,FLAT,139,93,2025-04-09,,,
100.0,5.96,11.94,306.9,581.9,IRON CONDOR,04/09/2025,12:20:41,ITM,OTM,-400.0,SPX,4875/4870-5150/5155,5012.92,0.01,"[5000.0, 5100.0]","[5000.0, 5125.0]","[5000.0, 4900.0]",UP,FLAT,137,99,2025-04-09,,,
100.0,6.06,12.05,311.9,586.9,IRON CONDOR,04/09/2025,12:25:50,ITM,OTM,-400.0,SPX,4870/4865-5145/5150,5012.55,0.02,"[5000.0, 5100.0]","[5000.0, 5125.0]","[5000.0, 4900.0]",UP,FLAT,137,99,2025-04-09,,,
100.0,6.06,12.05,311.9,586.9,IRON CONDOR,04/09/2025,12:30:49,ITM,OTM,-400.0,SPX,4870/4865-5145/5150,5010.01,0.03,"[5000.0, 5100.0]","[5000.0, 5125.0]","[5000.0, 4900.0]",UP,FLAT,137,99,2025-04-09,,,
100.0,5.86,11.71,301.9,571.9,IRON CONDOR,04/09/2025,12:35:46,ITM,OTM,-400.0,SPX,4885/4880-5155/5160,5022.16,0.03,"[5000.0, 5100.0]","[5000.0, 5125.0]","[5000.0, 4900.0]",UP,FLAT,126,107,2025-04-09,,,
100.0,6.06,11.94,311.9,581.9,IRON CONDOR,04/09/2025,12:40:44,ITM,OTM,-400.0,SPX,4875/4870-5145/5150,5012.8,0.03,"[5000.0, 5100.0]","[5000.0, 5125.0]","[5000.0, 4900.0]",UP,FLAT,111,126,2025-04-09,,,
105.0,6.06,11.94,311.9,581.9,IRON CONDOR,04/09/2025,12:45:43,ITM,OTM,-395.0,SPX,4875/4870-5145/5150,5013.62,0.03,"[5000.0, 5100.0]","[5000.0, 5125.0]","[5000.0, 4900.0]",UP,FLAT,91,146,2025-04-09,,,
110.0,5.65,11.48,291.9,561.9,IRON CONDOR,04/09/2025,12:50:40,ITM,OTM,-390.0,SPX,4895/4890-5165/5170,5031.35,0.03,"[5000.0, 5125.0]","[5000.0, 5125.0]","[5000.0, 4900.0]",UP,FLAT,79,160,2025-04-09,,,
100.0,5.65,11.48,291.9,561.9,IRON CONDOR,04/09/2025,12:55:47,ITM,OTM,-400.0,SPX,4895/4890-5165/5170,5032.26,0.03,"[5000.0, 5125.0]","[5000.0, 5125.0]","[5000.0, 4900.0]",UP,FLAT,59,176,2025-04-09,,,
100.0,5.75,11.48,296.9,561.9,IRON CONDOR,04/09/2025,13:00:46,ITM,OTM,-400.0,SPX,4895/4890-5160/5165,5032.05,0.03,"[5000.0, 5125.0]","[5000.0, 5125.0]","[5000.0, 4900.0]",UP,FLAT,39,196,2025-04-09,,,
105.0,5.35,10.24,276.9,506.9,IRON CONDOR,04/09/2025,13:05:45,ITM,OTM,-395.0,SPX,4950/4945-5180/5185,5066.14,0.04,"[5000.0, 5125.0]","[5000.0, 5300.0]","[5000.0, 4900.0]",UP,FLAT,23,216,2025-04-09,,,
110.0,6.27,11.25,321.9,551.9,IRON CONDOR,04/09/2025,13:10:42,ITM,OTM,-390.0,SPX,4905/4900-5135/5140,5031.38,0.04,"[5000.0, 5125.0]","[5000.0, 5125.0]","[5000.0, 4900.0]",UP,UP,4,235,2025-04-09,,,
100.0,6.06,10.8,311.9,531.9,IRON CONDOR,04/09/2025,13:15:49,ITM,OTM,-400.0,SPX,4925/4920-5145/5150,5041.63,0.05,"[5000.0, 5100.0]","[5000.0, 5125.0]","[5000.0, 4900.0]",UP,UP,0,240,2025-04-09,,,
105.0,-0.33,6.37,-18.1,326.9,IRON CONDOR,04/09/2025,13:25:45,OTM,OTM,105.0,SPX,5130/5125-5475/5480,5292.52,0.07,"[5300.0, 5500.0]","[5500.0, 5300.0]","[5200.0, 5100.0]",UP,UP,0,216,2025-04-09,,,
130.0,0.59,7.53,31.9,381.9,IRON CONDOR,04/09/2025,13:30:49,ITM,OTM,-370.0,SPX,5075/5070-5425/5430,5256.82,0.1,"[5300.0, 5125.0]","[5500.0, 5300.0]","[5200.0, 5100.0]",UP,UP,0,220,2025-04-09,,,
115.0,-1.5,4.94,-83.1,256.9,IRON CONDOR,04/09/2025,13:35:46,OTM,OTM,115.0,SPX,5200/5195-5540/5545,5380.72,0.13,"[5500.0, 5300.0]","[5500.0, 5300.0]","[5200.0, 5150.0]",UP,UP,0,220,2025-04-09,,,
110.0,0.31,6.89,16.9,351.9,IRON CONDOR,04/09/2025,13:40:42,ITM,OTM,-390.0,SPX,5105/5100-5440/5445,5277.9,0.16,"[5300.0, 5125.0]","[5500.0, 5300.0]","[5200.0, 5100.0]",UP,UP,0,220,2025-04-09,,,
110.0,0.31,6.58,16.9,336.9,IRON CONDOR,04/09/2025,13:45:42,ITM,OTM,-390.0,SPX,5120/5115-5440/5445,5282.82,0.2,"[5300.0, 5500.0]","[5500.0, 5300.0]","[5200.0, 5100.0]",UP,UP,0,220,2025-04-09,,,
100.0,0.03,5.86,1.9,301.9,IRON CONDOR,04/09/2025,13:50:50,ITM P,OTM,-90.0,SPX,5155/5150-5455/5460,5318.48,0.19,"[5300.0, 5400.0]","[5500.0, 5300.0]","[5200.0, 5100.0]",UP,UP,0,220,2025-04-09,,,
90.0,0.03,5.86,1.9,301.9,IRON CONDOR,04/09/2025,13:55:48,ITM P,OTM,-100.0,SPX,5155/5150-5455/5460,5314.47,0.21,"[5300.0, 5400.0]","[5500.0, 5300.0]","[5200.0, 5100.0]",UP,UP,0,220,2025-04-09,,,
90.0,-1.23,4.34,-68.1,226.9,IRON CONDOR,04/09/2025,14:00:45,OTM,OTM,90.0,SPX,5230/5225-5525/5530,5390.1,0.22,"[5500.0, 5400.0]","[5500.0, 5300.0]","[5200.0, 5300.0]",UP,UP,0,220,2025-04-09,,,
100.0,-0.96,4.64,-53.1,241.9,IRON CONDOR,04/09/2025,14:05:46,OTM,OTM,100.0,SPX,5215/5210-5510/5515,5372.87,0.21,"[5300.0, 5500.0]","[5500.0, 5300.0]","[5200.0, 5300.0]",UP,UP,0,216,2025-04-09,,,
105.0,-0.42,4.94,-23.1,256.9,IRON CONDOR,04/09/2025,14:10:45,OTM,OTM,105.0,SPX,5200/5195-5480/5485,5353.53,0.2,"[5300.0, 5500.0]","[5500.0, 5300.0]","[5200.0, 5300.0]",UP,UP,0,216,2025-04-09,,,
95.0,-0.42,4.84,-23.1,251.9,IRON CONDOR,04/09/2025,14:15:42,OTM,OTM,95.0,SPX,5205/5200-5480/5485,5351.84,0.21,"[5300.0, 5500.0]","[5500.0, 5300.0]","[5200.0, 5300.0]",UP,UP,0,216,2025-04-09,,,
100.0,-0.42,4.34,-23.1,226.9,IRON CONDOR,04/09/2025,14:20:44,OTM,OTM,100.0,SPX,5230/5225-5480/5485,5364.79,0.2,"[5300.0, 5500.0]","[5500.0, 5300.0]","[5200.0, 5300.0]",UP,UP,0,220,2025-04-09,,,
100.0,-0.96,3.45,-53.1,181.9,IRON CONDOR,04/09/2025,14:25:43,OTM,OTM,100.0,SPX,5275/5270-5510/5515,5401.51,0.2,"[5500.0, 5400.0]","[5500.0, 5300.0]","[5200.0, 5300.0]",UP,UP,0,240,2025-04-09,,,
100.0,-1.14,3.25,-63.1,171.9,IRON CONDOR,04/09/2025,14:30:40,OTM,OTM,100.0,SPX,5285/5280-5520/5525,5413.91,0.19,"[5500.0, 5400.0]","[5500.0, 5300.0]","[5200.0, 5300.0]",UP,UP,0,236,2025-04-09,,,
110.0,-0.6,3.45,-33.1,181.9,IRON CONDOR,04/09/2025,14:35:49,OTM,OTM,110.0,SPX,5275/5270-5490/5495,5395.89,0.18,"[5300.0, 5500.0]","[5500.0, 5300.0]","[5200.0, 5300.0]",UP,UP,0,240,2025-04-09,,,
105.0,-0.42,3.64,-23.1,191.9,IRON CONDOR,04/09/2025,14:40:39,OTM,OTM,105.0,SPX,5265/5260-5480/5485,5383.88,0.18,"[5300.0, 5500.0]","[5500.0, 5300.0]","[5200.0, 5300.0]",UP,UP,0,240,2025-04-09,,,
95.0,0.22,4.84,11.9,251.9,IRON CONDOR,04/09/2025,14:45:49,ITM,OTM,-405.0,SPX,5205/5200-5445/5450,5337.11,0.17,"[5300.0, 5400.0]","[5500.0, 5300.0]","[5200.0, 5300.0]",UP,UP,0,240,2025-04-09,,,
110.0,0.03,4.24,1.9,221.9,IRON CONDOR,04/09/2025,14:50:50,ITM P,OTM,-80.0,SPX,5235/5230-5455/5460,5363.24,0.17,"[5300.0, 5400.0]","[5500.0, 5300.0]","[5200.0, 5150.0]",UP,UP,0,240,2025-04-09,,,
